Date,ADA,ATOM,AVAX,BCH,BNB,BTC,DOGE,DOT,ETC,ETH,FIL,GRT,HBAR,ICP,IMX,INJ,LINK,LTC,MATIC,NEAR,RNDR,RUNE,SHIB,SOL,STX,TRX,UNI,VET,XLM,XRP
2022/2/1,1.096,28.84,73.33,287.7,384.2,38694.59,0.1423,19.57,26.79,2787.23,20.89,0.4387,0.2291,20.16,2.877,4.321,16.98,115,1.647,11.211,3.74,4.145,2.17E-05,110.02,1.489,0.05979,11.11,0.05452,0.2019,0.6284
2022/2/2,1.027,26.31,67.79,277.8,366.9,36896.36,0.137,18.76,26.26,2680.67,20.17,0.4044,0.2202,21.59,3.049,4.068,15.78,108.3,1.538,10.863,3.26,3.83,2.06E-05,101.88,1.402,0.05847,10.52,0.05192,0.193,0.6006
2022/2/3,1.061,29.67,68.44,281.2,372.3,37311.61,0.1379,18.92,27.92,2695.46,20.35,0.4062,0.2373,20.79,3.385,4.134,16.3,111,1.556,10.959,3.367,3.859,2.08E-05,101.77,1.425,0.05981,10.41,0.05248,0.1951,0.6102
2022/2/4,1.138,31.1,77.77,306.2,399.5,41574.25,0.1478,20.48,29.69,2994.99,21.62,0.4405,0.2486,22.26,2.994,4.48,17.5,121.3,1.694,12.984,3.61,4.286,2.22E-05,112.62,1.538,0.06441,11.18,0.05862,0.209,0.6555
2022/2/5,1.125,30.73,77.01,320.5,413.7,41382.59,0.1469,21.33,29.42,3012.65,21.98,0.4478,0.2576,22.24,2.872,4.441,17.76,121.7,1.711,12.815,3.712,4.676,2.25E-05,113.75,1.577,0.06467,11.25,0.05909,0.2131,0.6656
2022/2/6,1.143,31.26,78.93,324.7,419.9,42380.87,0.1539,21.91,29.89,3054.99,22.45,0.4729,0.2582,23.36,2.827,4.742,18.07,127.6,1.738,13.495,3.573,4.869,2.85E-05,115.28,1.676,0.06617,11.67,0.06128,0.2238,0.6825
2022/2/7,1.199,31.63,83.2,343.1,433.5,43839.99,0.1653,22.35,32.67,3139.77,24.52,0.5066,0.2611,24.02,2.861,5.121,18.88,137.4,2.018,13.503,3.643,5.02,3.26E-05,117.55,1.715,0.06852,12.37,0.06781,0.2393,0.8314
2022/2/8,1.176,30.39,86.34,335.5,407.8,44042.99,0.1581,21.66,32.07,3116.69,24.62,0.4741,0.2537,23,2.779,4.807,18.38,133.7,1.941,12.778,3.393,4.805,3.10E-05,113.45,1.687,0.06806,11.94,0.0643,0.242,0.8763
2022/2/9,1.195,30.93,90.05,345.9,422.9,44372.72,0.1594,21.94,33.79,3243.94,24.29,0.4875,0.2567,23.07,2.817,4.916,18.67,140.1,2.037,12.995,3.329,4.915,3.29E-05,113.93,1.721,0.06991,12.32,0.06701,0.2387,0.8697
2022/2/10,1.15,29.08,91.16,340.7,414.7,43495.44,0.1514,20.51,34.34,3072.49,23.14,0.4611,0.246,21.57,2.599,4.999,17.5,134.6,1.896,11.787,3.075,4.53,3.08E-05,106.17,1.619,0.0685,11.41,0.06283,0.2314,0.8253
2022/2/11,1.079,26.57,81.75,320.9,400,42373.73,0.1446,18.98,32.69,2927.54,21.1,0.4182,0.2336,19.82,2.303,7.368,16.21,125.6,1.716,10.854,2.677,4.099,2.87E-05,96.53,1.509,0.06399,10.64,0.05791,0.2154,0.7591
2022/2/12,1.059,27.05,81.31,330.5,403.6,42217.87,0.1444,18.82,31.71,2918.88,20.87,0.4189,0.2313,20.04,2.302,7.21,15.95,126.7,1.701,10.793,2.694,4.058,2.91E-05,95.96,1.515,0.06352,10.65,0.05757,0.2181,0.8223
2022/2/13,1.042,26.18,77.91,333.6,397.9,42053.66,0.148,18.73,32.47,2871.13,20.57,0.406,0.2266,19.75,2.291,6.07,15.6,125.6,1.659,10.38,2.566,3.917,3.01E-05,92.85,1.445,0.06427,10.33,0.05628,0.2104,0.8057
2022/2/14,1.049,27.14,81.86,330.5,403.4,42535.94,0.1457,18.7,31.4,2929.75,20.71,0.404,0.2416,20.73,2.293,6.036,15.9,124.6,1.656,10.554,2.831,4.112,2.96E-05,96.37,1.465,0.06442,10.61,0.05618,0.2107,0.8012
2022/2/15,1.107,28.97,92.97,343.2,432.4,44544.86,0.1517,20.16,33.47,3183.52,22.35,0.493,0.2589,21.77,2.478,6.221,17.34,131.5,1.871,11.51,3.249,4.465,3.12E-05,105.52,1.587,0.06685,11.47,0.06107,0.221,0.8515
2022/2/16,1.082,28.5,95.32,334.3,427.3,43873.56,0.1487,19.76,32.24,3122.3,23.06,0.487,0.2609,22.08,2.395,6.049,17.12,127.7,1.836,11.223,3.201,4.585,3.09E-05,101.86,1.548,0.0664,11.22,0.06029,0.2187,0.8366
2022/2/17,1.02,28.06,88.24,313,402.4,40515.7,0.1383,18.16,29.43,2891.87,20.53,0.4367,0.2345,19.85,2.125,5.442,15.59,116.3,1.661,10.445,2.793,4.153,2.82E-05,93.52,1.391,0.06249,10.4,0.05456,0.2022,0.769
2022/2/18,0.995,26.86,83.67,310,399.2,39974.44,0.1386,17.82,28.95,2779.48,21.02,0.4124,0.2287,19.62,2.048,5.29,15.19,114.9,1.593,10.275,2.696,4.039,2.81E-05,89.86,1.336,0.06306,10.16,0.05317,0.2006,0.784
2022/2/19,0.996,26.68,85.01,311.9,399.8,40079.17,0.1409,17.84,28.69,2763.63,20.81,0.4173,0.2323,20,1.976,6.697,15.51,115.5,1.632,10.044,2.614,4.022,2.75E-05,91.27,1.315,0.06348,10.03,0.05256,0.2041,0.8215
2022/2/20,0.931,26.08,77.37,302.6,380.6,38386.89,0.1366,16.91,27.23,2621.99,19.79,0.3915,0.215,18.7,1.813,5.64,14.6,110.6,1.512,9.293,2.463,3.804,2.55E-05,90.72,1.23,0.06199,9.35,0.0492,0.1945,0.7769
2022/2/21,0.856,23.82,70.04,283.2,356.6,37008.16,0.1282,16.18,24.98,2568.02,18.63,0.3571,0.2008,17.77,1.57,4.887,13.51,102.8,1.405,8.545,2.361,3.498,2.41E-05,82.96,1.11,0.05954,8.53,0.04522,0.178,0.7018
2022/2/22,0.888,24.81,74.42,293.2,374.3,38230.33,0.1313,16.6,26.66,2636.29,19.17,0.3823,0.2354,17.92,1.652,5.519,13.99,107.4,1.462,8.965,2.46,3.642,2.50E-05,86.38,1.162,0.06265,8.86,0.04728,0.1857,0.7209
2022/2/23,0.866,25.18,73.47,288.3,365.6,37250.01,0.1273,15.97,26.54,2579.71,18.45,0.3533,0.2181,17.31,1.555,5.395,13.35,105.4,1.436,8.556,2.354,3.48,2.49E-05,84.59,1.136,0.06081,8.74,0.04549,0.1818,0.6967
2022/2/24,0.853,24.85,76.39,300.6,361.2,38327.21,0.1241,16.16,26.52,2596.2,18.43,0.3616,0.216,16.6,1.504,5.228,13.27,104.1,1.441,8.488,2.34,3.466,2.38E-05,89.36,1.114,0.0611,8.82,0.0446,0.1824,0.6963
2022/2/25,0.898,27.27,80.98,308.5,375,39219.17,0.1276,17.25,27.99,2768.49,18.93,0.3607,0.2248,17.67,1.535,5.589,14.36,109.2,1.551,8.935,2.587,3.67,2.49E-05,92.71,1.159,0.05943,9.25,0.04753,0.1909,0.7699
2022/2/26,0.887,29.88,81.81,315.3,373.7,39116.72,0.1276,18.03,28.89,2779.47,19.06,0.3483,0.2235,17.74,1.499,5.55,14.72,108.2,1.516,9.117,2.458,3.818,2.44E-05,90.23,1.185,0.05961,9.05,0.04827,0.1928,0.7508
2022/2/27,0.856,26.77,75.07,304,360.1,37699.07,0.1229,17.5,27.36,2616.79,20.36,0.3363,0.2098,17.23,1.41,5.206,13.64,102.9,1.453,8.508,2.382,3.479,2.34E-05,85.63,1.117,0.05807,9.77,0.04552,0.181,0.7215
2022/2/28,0.962,31.36,84.54,339,395.6,43160,0.1335,18.94,30.49,2920.95,21.7,0.3772,0.2303,20.13,1.56,5.635,15.13,113.7,1.614,9.759,2.674,4,2.58E-05,99.68,1.246,0.06176,10.53,0.05209,0.1975,0.7809
2022/3/1,0.963,31.14,86.89,328.7,408.7,44421.2,0.134,18.89,30.34,2976.33,20.96,0.3754,0.2273,19.36,1.583,5.669,15.35,112.5,1.621,11.808,2.979,5.517,2.71E-05,98.66,1.281,0.06219,10.35,0.05291,0.1989,0.7839
2022/3/2,0.939,32.24,83.36,320.2,409.3,43892.98,0.133,18.61,29.52,2947.3,20.74,0.3742,0.2228,19.31,1.465,5.644,15.28,110.3,1.637,11.085,2.892,5.436,2.59E-05,100.68,1.237,0.06153,10.04,0.05296,0.1934,0.7687
2022/3/3,0.903,34.04,78.5,315.3,402.6,42454,0.1297,18.02,30.23,2833.99,20.13,0.3648,0.2211,19.97,1.459,5.99,14.89,111.7,1.586,11.035,2.751,5.315,2.51E-05,95.62,1.201,0.05995,9.55,0.05459,0.1879,0.7515
2022/3/4,0.844,30.48,75.79,290.4,374.2,39148.66,0.1226,16.79,27.59,2622.1,18.81,0.3397,0.2055,17.61,1.323,5.487,13.73,101,1.478,10.428,2.505,5.265,2.36E-05,88.32,1.111,0.05829,8.8,0.04911,0.176,0.7127
2022/3/5,0.864,30.87,76.68,294.2,384.7,39397.96,0.125,17.33,27.84,2665.15,19.09,0.3468,0.2102,17.67,1.282,5.667,14.03,104.9,1.508,10.505,2.618,4.789,2.46E-05,89.63,1.132,0.06037,9.01,0.05039,0.1803,0.754
2022/3/6,0.823,28.15,72.51,282,375,38420.81,0.1207,16.99,26.55,2551.29,18.45,0.3291,0.2027,16.62,1.148,5.377,13.32,101.1,1.435,10.094,2.53,4.695,2.35E-05,84.57,1.076,0.05889,8.48,0.04768,0.1728,0.7251
2022/3/7,0.793,28.29,71.69,273.9,380.6,37988,0.1167,16.41,26.13,2491.12,17.82,0.3292,0.206,16.42,1.584,5.262,12.68,98.4,1.411,9.658,2.484,4.27,2.28E-05,81.66,1.047,0.05859,8.3,0.04596,0.1697,0.7197
2022/3/8,0.802,27.87,73,284.7,381.4,38730.63,0.117,16.97,26.74,2575.97,18.03,0.3355,0.205,16.86,1.521,5.222,13.08,100.7,1.447,9.731,2.506,4.09,2.29E-05,82.32,1.059,0.06054,8.81,0.0466,0.1732,0.7207
2022/3/9,0.849,30.05,77.63,307.2,393.2,41941.71,0.1215,17.86,28.05,2726.98,18.82,0.3463,0.2129,17.46,1.601,5.342,14.01,106.9,1.505,11.598,2.65,5.48,2.39E-05,88.06,1.124,0.0608,9.21,0.04852,0.1887,0.7658
2022/3/10,0.807,28.03,73.93,289.4,372,39422,0.1169,16.96,26.69,2606.7,17.89,0.3257,0.2166,16.6,1.51,5.086,13.17,102.5,1.437,11.042,2.506,5.343,2.26E-05,82.87,1.499,0.05989,8.68,0.04696,0.1786,0.7361
2022/3/11,0.788,27.47,71.22,287.7,371.9,38729.57,0.1155,17.69,26.48,2556.86,17.37,0.3191,0.2056,16,1.704,4.926,13.05,104.6,1.404,10.252,2.382,5.672,2.21E-05,80.67,1.355,0.06022,8.51,0.04622,0.1835,0.8029
2022/3/12,0.789,27.22,70.94,290.8,372.4,38807.36,0.1147,18.14,26.3,2568.8,17.71,0.3186,0.2054,16.07,1.864,5.014,13.15,105.6,1.396,10.327,2.354,6.52,2.21E-05,81.38,1.324,0.05967,8.46,0.04625,0.185,0.7857
2022/3/13,0.786,26.24,67.94,279.7,361.4,37777.34,0.1114,17.22,25.36,2515.65,17.24,0.3341,0.1994,15.75,1.69,4.995,12.7,101.7,1.36,9.85,2.26,6.367,2.15E-05,78.73,1.223,0.05931,8.19,0.04454,0.1763,0.7602
2022/3/14,0.802,26.83,68.97,289.5,373.4,39671.37,0.1139,17.7,25.93,2589.41,17.46,0.3656,0.2034,16.16,1.652,5.282,13.41,105.6,1.379,10.13,2.321,7.258,2.20E-05,81.22,1.27,0.06007,8.49,0.04582,0.18,0.7748
2022/3/15,0.8,26.91,69.82,289.3,371.7,39280.33,0.1126,17.81,25.85,2617.73,16.8,0.4256,0.2002,15.84,1.511,5.133,13.69,106.8,1.378,10.113,2.332,7.377,2.16E-05,82.84,1.223,0.0605,8.72,0.04585,0.1827,0.7657
2022/3/16,0.838,28.96,74.08,299.8,385.4,41114,0.1171,19.05,27.36,2773.81,17.42,0.4547,0.2047,16.48,1.649,5.327,14.66,111.4,1.467,10.815,2.498,7.68,2.27E-05,87.77,1.273,0.06107,9.1,0.04831,0.1893,0.7919
2022/3/17,0.835,28.16,79.4,296.3,391.8,40917.9,0.1163,18.75,27.15,2811.92,17.43,0.4091,0.2054,16.56,1.58,5.335,14.4,110.2,1.446,10.723,2.419,7.895,2.22E-05,87.8,1.271,0.06071,9.22,0.04835,0.1896,0.7935
2022/3/18,0.851,28.61,85.71,305.5,397.2,41757.51,0.1191,18.95,28.05,2938.92,17.61,0.4108,0.2081,16.89,1.643,5.353,15.01,111.9,1.497,11.355,2.556,8.801,2.23E-05,89.8,1.292,0.06162,9.63,0.04946,0.1928,0.7965
2022/3/19,0.903,28.65,89.53,327.8,399.9,42201.13,0.1236,19.4,34.01,2950.84,18.21,0.4108,0.2102,17.59,2.085,5.553,15.01,116.8,1.529,11.293,2.713,8.803,2.41E-05,92.31,1.316,0.06191,9.74,0.05129,0.2003,0.8194
2022/3/20,0.879,27.84,84.84,327.4,390.8,41262.11,0.1191,18.65,38.17,2861.38,17.64,0.3902,0.2091,16.78,2.188,5.317,14.54,114.9,1.465,10.653,2.603,8.601,2.31E-05,88.62,1.258,0.06156,9.32,0.04998,0.1972,0.8057
2022/3/21,0.917,27.93,86.25,334.9,396,41002.25,0.1192,18.74,38.39,2890.03,17.83,0.4117,0.2113,16.95,2.142,5.393,15,116,1.465,10.862,2.658,8.688,2.29E-05,88.59,1.297,0.06177,9.34,0.05063,0.2038,0.8373
2022/3/22,0.975,28.02,83.98,375.4,404.3,42364.13,0.1224,20.21,45.86,2969.64,18.3,0.4105,0.215,18.02,2.316,5.456,15.43,122.7,1.506,11.07,2.814,8.562,2.35E-05,90.43,1.305,0.06344,9.75,0.0532,0.2069,0.8366
2022/3/23,1.108,28.25,86,364,408.4,42882.76,0.1298,21.02,45.13,3036,19.33,0.4242,0.2179,18.96,2.266,5.608,15.83,122.4,1.556,12.493,2.807,8.416,2.44E-05,94.89,1.34,0.06431,10,0.05596,0.2094,0.8376
2022/3/24,1.131,29.27,87.56,366.1,414.2,43991.46,0.1368,21.26,48.52,3110.76,19.61,0.4399,0.2204,19.41,2.161,5.96,16.17,126.5,1.629,12.896,2.841,8.219,2.47E-05,102.32,1.369,0.06564,10.79,0.05757,0.2149,0.8428
2022/3/25,1.096,28.12,83.54,364.9,410.3,44313.16,0.1308,20.53,48.15,3102.14,18.84,0.4091,0.2233,18.75,2.254,5.734,15.59,123.9,1.578,12.221,2.744,9.503,2.41E-05,98.6,1.343,0.06437,10.57,0.05562,0.2112,0.8239
2022/3/26,1.152,28.78,85.86,362.1,415.8,44511.27,0.136,20.91,47.18,3145,19.43,0.411,0.2273,19.41,2.2,5.824,15.83,124.8,1.611,12.714,2.708,10.615,2.44E-05,101.73,1.36,0.06632,10.63,0.06436,0.2157,0.8327
2022/3/27,1.184,29.96,89.88,376.6,430.5,46827.76,0.1448,22.46,48,3295.65,23.7,0.431,0.2422,21.9,2.321,6.108,16.87,129.7,1.695,13.197,2.798,10.402,2.56E-05,107.04,1.445,0.06899,11.41,0.07471,0.2297,0.858
2022/3/28,1.17,29.38,89.58,368.5,430.2,47122.21,0.1425,21.99,47.07,3332.92,25.31,0.4333,0.2359,21.76,2.675,5.963,16.5,127.6,1.657,12.64,2.939,10.042,2.65E-05,105.75,1.419,0.0691,10.9,0.07091,0.2298,0.8641
2022/3/29,1.191,30.23,92.74,373.3,434.2,47434.8,0.1444,22.42,49.28,3400.51,26.36,0.488,0.2543,22.12,2.696,5.972,16.98,130.1,1.675,14.101,2.937,11.872,2.74E-05,111.62,1.451,0.06936,11.25,0.07246,0.2331,0.8577
2022/3/30,1.189,30.05,95.58,380.1,442.1,47067.99,0.1432,22.45,49.66,3385.79,25.9,0.4823,0.2544,21.81,2.64,6.199,17.22,131.1,1.682,14.034,3.001,11.939,2.74E-05,120.82,1.515,0.07334,11.72,0.08522,0.2347,0.8613
2022/3/31,1.141,28.89,97.41,384.3,428.9,45510.34,0.1381,21.33,47.45,3281.51,24.45,0.4696,0.2361,20.99,2.352,5.92,16.91,123.8,1.618,13.302,2.927,11.471,2.59E-05,122.77,1.439,0.07388,11.29,0.07803,0.2283,0.8148
2022/4/1,1.165,29.41,96.83,377.2,447.7,46283.49,0.1413,22.07,47.18,3455.21,25.53,0.4854,0.2466,21.61,2.493,6.251,17.34,124.8,1.695,14.74,2.956,12.358,2.61E-05,134.52,1.461,0.07494,11.58,0.08108,0.2325,0.8277
2022/4/2,1.155,31.3,96.25,372.5,437.2,45811,0.1387,22.61,45.49,3443.77,23.94,0.5188,0.2453,21.01,2.419,6.12,17.4,124.8,1.653,14.825,3.045,11.443,2.58E-05,132.49,1.488,0.07322,11.65,0.07716,0.2331,0.824
2022/4/3,1.186,31.97,98.05,378.6,450.4,46407.35,0.1466,23.21,46.71,3521.91,25.43,0.517,0.248,22.66,2.615,6.324,18.08,128.7,1.688,16.813,3.058,11.211,2.68E-05,136.9,1.53,0.07312,11.87,0.08262,0.237,0.8432
2022/4/4,1.212,30.85,96.16,376.2,447.6,46580.51,0.1485,22.89,46.74,3519.5,25.25,0.4926,0.2387,21.89,2.495,6.266,17.5,124.8,1.648,17.115,2.906,11.075,2.65E-05,132.14,1.456,0.0707,11.54,0.0789,0.2319,0.826
2022/4/5,1.171,29.29,91.06,365.4,444.7,45497.55,0.1727,21.78,44.39,3406.99,24.88,0.4596,0.2272,21.04,2.335,6.34,16.74,122.7,1.592,16.14,2.806,10.844,2.68E-05,126.87,1.403,0.06928,11.12,0.07584,0.2248,0.8164
2022/4/6,1.052,26.89,82.94,331,420.1,43170.47,0.1433,19.85,38.43,3168.51,21.75,0.4122,0.2105,18.73,2.033,5.969,15.41,111.7,1.457,15.272,2.497,9.219,2.44E-05,112.95,1.258,0.06308,9.96,0.06582,0.2031,0.7595
2022/4/7,1.089,27.66,87.55,336.1,436,43444.19,0.1459,20.4,43.45,3227.19,22.47,0.4314,0.2226,19.29,2.149,6.105,15.75,114.1,1.511,17.447,2.586,9.833,2.48E-05,118.48,1.299,0.06431,10.44,0.07026,0.2126,0.7871
2022/4/8,1.024,26.88,83.66,323,421.5,42252.01,0.1424,19.43,40.49,3192.39,21.31,0.3943,0.2084,18,2.099,6.175,15.13,110.7,1.434,17.527,2.439,8.652,2.38E-05,109.92,1.238,0.06259,9.74,0.06475,0.2021,0.7549
2022/4/9,1.045,27.27,84.55,325.9,426.6,42753.97,0.1442,19.75,41.96,3258.57,21.72,0.4055,0.2136,18.39,2.161,6.348,15.43,112.7,1.463,17.553,2.504,9.383,2.46E-05,112.96,1.277,0.06394,10.05,0.0671,0.2049,0.7622
2022/4/10,1.027,26.5,81.01,319.8,418.1,42158.85,0.1482,19.22,40.32,3203.04,21.02,0.3841,0.2084,17.34,2.042,6.067,15.24,110.3,1.427,15.804,2.462,8.893,2.45E-05,111.07,1.225,0.06238,9.88,0.06492,0.2004,0.7543
2022/4/11,0.92,23.85,74.35,294.8,394.6,39530.45,0.1341,17.2,37,2979.74,18.31,0.3488,0.1949,16.1,1.736,5.283,13.76,102.4,1.334,16.051,2.069,7.727,2.22E-05,99.67,1.116,0.05823,8.99,0.05776,0.1867,0.6948
2022/4/12,0.955,24.64,76.31,305,413.6,40074.94,0.138,17.77,38.12,3027.66,19.45,0.3732,0.1985,16.59,1.839,5.501,13.98,104.8,1.394,16.53,2.057,7.811,2.70E-05,103.22,1.154,0.05991,9.32,0.06023,0.1925,0.7152
2022/4/13,0.974,24.7,80.2,341.2,423.4,41147.79,0.1399,18.2,38.59,3118.28,19.4,0.384,0.2034,16.97,1.857,5.554,14.19,110.5,1.42,16.837,2.11,8.684,2.69E-05,104.94,1.205,0.0615,9.65,0.06154,0.1965,0.7232
2022/4/14,0.933,23.96,76.81,337.6,414.7,39942.38,0.1441,17.91,37.05,3021.98,18.68,0.3635,0.1963,16.49,1.802,5.295,13.65,107.3,1.374,16.384,2.015,8.34,2.58E-05,100.77,1.184,0.06013,9.48,0.06139,0.1939,0.7262
2022/4/15,0.956,24.08,77.43,340.8,417.3,40551.9,0.1458,18.34,37.35,3040.56,19.05,0.3687,0.1999,16.8,1.784,5.314,14.11,111,1.398,16.032,2.034,8.479,2.59E-05,101.31,1.183,0.06181,9.77,0.0616,0.2042,0.7858
2022/4/16,0.951,24.18,77.74,342.8,417.3,40378.71,0.1435,18.61,38.14,3059.3,21.66,0.3621,0.1981,17.56,1.858,5.4,14.14,114.3,1.388,15.934,2.008,7.986,2.56E-05,102.06,1.174,0.06186,9.67,0.06131,0.2053,0.7808
2022/4/17,0.914,23.21,75.42,328.1,406.6,39678.12,0.1392,17.74,36.6,2988.06,19.7,0.3485,0.1923,16.41,1.726,5.116,13.73,108.8,1.337,15.682,2.008,7.613,2.47E-05,100.15,1.129,0.06009,9.24,0.05792,0.1965,0.7519
2022/4/18,0.937,24.07,77.73,340.3,416.8,40801.13,0.1402,18.15,36.9,3055.56,19.63,0.3623,0.1949,16.99,1.751,5.094,14.06,111.3,1.418,16.169,2.007,8.239,2.52E-05,102.33,1.214,0.06148,9.38,0.0596,0.2049,0.7699
2022/4/19,0.952,24.67,80.28,340.5,422.3,41493.18,0.1425,18.88,37.8,3101.77,20.42,0.3617,0.1992,17.43,1.974,5.22,14.24,113.8,1.427,17.417,2.147,9.193,2.54E-05,108.51,1.224,0.0631,9.55,0.0616,0.2039,0.7749
2022/4/20,0.937,24.27,78.21,330.7,418.4,41358.19,0.1407,19.09,36.54,3076.04,19.61,0.363,0.1962,17.09,2.007,5.159,14.02,111.9,1.417,16.654,2.053,9.09,2.48E-05,105.59,1.185,0.06261,9.32,0.06076,0.2002,0.7517
2022/4/21,0.91,23.3,75.02,315.6,404.9,40480.01,0.1362,18.18,34.89,2983.58,18.85,0.3543,0.1909,16.46,1.88,4.954,13.57,106.8,1.378,15.64,1.912,8.623,2.43E-05,101.78,1.148,0.07112,8.85,0.05872,0.1966,0.7328
2022/4/22,0.906,23.1,74.03,321.1,406.6,39709.18,0.1363,18.28,35.53,2962.39,19.29,0.3538,0.1897,16.59,1.832,4.881,13.58,105.4,1.398,15.569,1.936,8.478,2.43E-05,100.55,1.142,0.06661,8.91,0.05779,0.1953,0.7179
2022/4/23,0.886,23.21,72.83,312.5,401.1,39441.6,0.1339,18.69,34.54,2933.03,18.93,0.3538,0.1869,16.47,1.81,4.725,13.31,105.1,1.362,15.326,1.861,8.187,2.41E-05,100.63,1.128,0.06761,8.9,0.05745,0.1914,0.7057
2022/4/24,0.886,22.29,71.51,307.7,398.8,39450.13,0.1317,18.17,33.63,2921,18.91,0.3571,0.1858,16.21,1.727,4.572,13.26,104.6,1.343,15.006,1.773,7.815,2.40E-05,99.23,1.117,0.06567,8.71,0.05592,0.1896,0.6981
2022/4/25,0.8974,22.13,72.88,314.5,404.3,40426.08,0.1581,18.1,33.64,3006.62,18.63,0.3606,0.1816,16.14,1.801,4.522,13.44,104.6,1.353,14.275,1.731,8.466,2.43E-05,100.99,1.112,0.06531,8.73,0.05633,0.1922,0.6931
2022/4/26,0.8259,20.3,68.7,296,385.9,38112.65,0.1376,16.68,30.69,2809.67,17.29,0.3373,0.1676,14.99,1.665,4.147,12.37,98.6,1.244,12.685,1.498,7.713,2.30E-05,95.7,1.029,0.0619,8.01,0.05117,0.1805,0.642
2022/4/27,0.8401,21.43,69.86,307.2,391.3,39235.72,0.14,16.94,31.27,2888.96,17.7,0.3676,0.1694,15.3,1.721,4.26,12.74,100.5,1.257,12.879,1.486,7.677,2.34E-05,98.36,1.049,0.06318,8.23,0.05202,0.1842,0.6522
2022/4/28,0.8432,20.75,67.26,306.5,407.1,39742.07,0.1375,16.99,31.12,2936.93,18.09,0.3584,0.1699,15.11,1.683,4.125,12.66,103.3,1.237,12.402,1.563,7.536,2.29E-05,98.24,1.048,0.06372,8.16,0.05158,0.1858,0.6428
2022/4/29,0.8048,19.44,63.4,294.6,393,38596.11,0.1349,16.19,29.19,2817.13,17.31,0.3504,0.1589,14.16,1.545,3.954,11.97,100.4,1.14,11.289,1.391,6.825,2.22E-05,93.96,1.003,0.06368,7.61,0.04851,0.1778,0.6116
2022/4/30,0.7556,17.84,56.98,277.7,377.1,37630.8,0.1274,14.5,25.89,2726.66,14.23,0.3066,0.1414,12.4,1.356,3.648,10.95,95.8,1.032,10.336,1.213,6.051,2.02E-05,84.63,0.918,0.06262,6.75,0.0453,0.1689,0.5845
2022/5/1,0.7895,18,58.77,284,389.9,38468.35,0.1327,15.36,27.66,2824.81,15.12,0.3158,0.1459,13.05,1.515,3.614,11.31,99.3,1.099,11.837,1.597,6.408,2.16E-05,89.68,0.947,0.07079,7.12,0.04849,0.1757,0.607
2022/5/2,0.7809,17.8,60.34,285,389.5,38525.16,0.1308,14.96,27.41,2856.54,14.62,0.3076,0.1399,12.94,1.54,3.564,11.17,100.7,1.077,11.849,1.697,6.333,2.07E-05,87.5,0.938,0.06894,6.94,0.0475,0.1735,0.6143
2022/5/3,0.7711,17.57,59.63,279.4,383.9,37728.95,0.1295,14.72,26.83,2781.7,14.62,0.319,0.1385,12.81,1.577,4.347,11.12,99.4,1.076,11.998,1.497,6.213,2.03E-05,85.86,0.916,0.07261,6.85,0.04681,0.172,0.6047
2022/5/4,0.8985,19.92,67.27,300,402.6,39690,0.1359,16.34,30.64,2940.64,15.72,0.3439,0.1512,14.28,1.82,4.223,12.2,106.3,1.173,12.979,1.742,7.455,2.18E-05,92.77,0.986,0.08629,7.93,0.05392,0.1847,0.6459
2022/5/5,0.7884,17.84,59.04,277.3,378.4,36552.97,0.1282,14.58,28.31,2747.97,13.99,0.3014,0.1355,12.71,1.573,3.777,10.91,96.8,1.064,11.217,1.612,6.673,2.03E-05,84.52,0.881,0.07451,7.34,0.04758,0.1711,0.5981
2022/5/6,0.7832,17.67,57,274.9,379.1,36013.77,0.1278,14.32,27.95,2692.85,13.87,0.2954,0.1339,12.45,1.508,3.869,10.79,96.7,1.043,10.779,1.509,6.295,2.00E-05,81.68,0.861,0.08629,7.59,0.04703,0.1715,0.6022
2022/5/7,0.7604,16.43,55.04,268,365.5,35472.39,0.1275,13.75,26.84,2635.34,13.25,0.292,0.1303,12.05,1.424,3.661,10.21,94.3,1.019,10.438,1.342,5.89,1.93E-05,78.86,0.815,0.08351,7.18,0.04552,0.1675,0.5808
2022/5/8,0.7403,15.7,51.62,261.7,355.9,34038.4,0.1241,13.25,26.52,2519.71,13.1,0.2995,0.1278,11.9,1.363,3.535,10,93.9,0.977,11.145,1.297,5.761,1.84E-05,75.38,0.778,0.08794,7.09,0.04448,0.1616,0.5662
2022/5/9,0.6019,12.51,41.2,217.9,296.1,30076.31,0.1019,10.62,22.72,2228.55,11.02,0.2385,0.1062,9.91,1.144,2.978,8.1,76.2,0.81,9.399,1.118,4.549,1.40E-05,62.16,0.642,0.07272,5.95,0.0379,0.1406,0.4873
2022/5/10,0.6286,13.58,44.58,231.5,319.1,31017.1,0.108,11.36,23.89,2342.05,11.36,0.2458,0.1148,10.56,1.192,3.069,8.59,80.2,0.889,9.563,1.169,4.402,1.62E-05,66.9,0.67,0.07691,6.07,0.03879,0.1485,0.513
2022/5/11,0.5187,10.79,31.17,194.9,271.5,29103.94,0.0853,9.09,19.98,2084.99,8.62,0.1523,0.0914,7.45,0.858,2.122,6.95,66.6,0.675,6.508,0.818,3.152,1.21E-05,50.9,0.584,0.07496,4.91,0.03044,0.1264,0.4172
